,name,colors,color_pairs,game_played_wr,opening_hand_wr,game_in_hand_wr,game_in_hand_wr_WU,game_in_hand_wr_UB,game_in_hand_wr_BR,game_in_hand_wr_RG,game_in_hand_wr_WG,game_in_hand_wr_WB,game_in_hand_wr_BG,game_in_hand_wr_UG,game_in_hand_wr_UR,game_in_hand_wr_WR
15,Brambleguard Captain,R,"BR,RG,UR,WR",0.5395908510901033,0.5341750841750842,0.5400595601162499,,,0.5369448698315467,0.5395136778115501,,,,,0.488558352402746,0.5469339154594165
16,Coruscation Mage,R,"BR,RG,UR,WR",0.5294480187601467,0.5365360303413401,0.5389834158948955,,,0.5451102394156635,0.5214774281805745,,,,,0.5502992855763661,0.532912889239259
17,Season of the Bold,R,"BR,RG,UR,WR",0.5328529315427448,0.5220352564102564,0.5384995877988459,,,0.5585464333781965,0.5244474212993971,,,,,0.551779935275081,0.5362819626814098
18,Teapot Slinger,R,"BR,RG,UR,WR",0.5375033766545607,0.5423372348207754,0.538327593545641,,,0.5568408456322298,0.5489421720733427,,,,,0.4986363636363636,0.5111607142857143
19,Alania's Pathmaker,R,"BR,RG,UR,WR",0.5387471131224324,0.5281900412751384,0.5374392161164125,,,0.5579980372914622,0.5433611252906811,,,,,0.5216953701632744,0.5202294984667128
20,Playful Shove,R,"BR,RG,UR,WR",0.5352165786798702,0.5293389216993714,0.5369936120320207,,,0.5498798076923077,0.5240835464620631,,,,,0.5449455205811138,0.5295272078501339
21,Hearthborn Battler,R,"BR,RG,UR,WR",0.5352747768905589,0.5192479856759177,0.5335835483618735,,,0.5464098073555166,0.5360134003350083,,,,,0.5425641025641026,0.5195098355369235
22,Reptilian Recruiter,R,"BR,RG,UR,WR",0.5364388178169966,0.5169324221716022,0.5322395108070472,,,0.5545023696682464,0.4964670881368538,,,,,0.3991416309012875,0.4988201982067012
23,Roughshod Duo,R,"BR,RG,UR,WR",0.5414162248345502,0.5352143968007109,0.5313269716988827,,,0.5381502023684605,0.5305372529143436,,,,,0.4837625979843225,0.5381127512721043
24,Wildfire Howl,R,"BR,RG,UR,WR",0.5132181749906121,0.51441647597254,0.5294224317707861,,,0.5169082125603864,0.5133214920071048,,,,,0.5540801028057399,0.5037037037037037
25,Might of the Meek,R,"BR,RG,UR,WR",0.5330810178193899,0.5219618464437117,0.5246146317592366,,,0.51343669250646,0.4922411600101755,,,,,0.5346153846153846,0.5305887862403679
26,Conduct Electricity,R,"BR,RG,UR,WR",0.5150809845682949,0.5051601234173848,0.5244396658671739,,,0.5189905684425185,0.5396014943960149,,,,,0.5245748166640661,0.5122931442080378
27,Steampath Charger,R,"BR,RG,UR,WR",0.5385875753283901,0.5155626808477359,0.5218253968253969,,,0.5415843242337967,0.5002056766762649,,,,,0.4579226686884003,0.509945908218461
28,Frilled Sparkshooter,R,"BR,RG,UR,WR",0.5337942695666273,0.5168678202704667,0.5216010747107135,,,0.5391653535302191,0.5039475644272308,,,,,0.4715525554484088,0.5001239771881973
29,Whiskerquill Scribe,R,"BR,RG,UR,WR",0.5387865572741234,0.534356269479741,0.518612818261633,,,0.5121121971950702,0.5043115438108484,,,,,0.492831541218638,0.5266935685462272
